2024	2024	2024	2024	名詞-数詞			0
予報	ヨホー	ヨホウ	予報	名詞-普通名詞-サ変可能			0
を	オ	ヲ	を	助詞-格助詞			
1	1	1	1	名詞-数詞			0
分	ブン	ブン	分	名詞-普通名詞-副詞可能			1
で	デ	デ	で	助詞-格助詞			
こなす	コナス	コナス	熟す	動詞-非自立可能	五段-サ行	連体形-一般	0
こと	コト	コト	事	名詞-普通名詞-一般			2
が	ガ	ガ	が	助詞-格助詞			
できる	デキル	デキル	出来る	動詞-非自立可能	上一段-カ行	終止形-一般	2
と	ト	ト	と	助詞-格助詞			
の	ノ	ノ	の	助詞-格助詞			
こと	コト	コト	事	名詞-普通名詞-一般			2
。			。	補助記号-句点			
Aurora	Aurora	Aurora	Aurora	名詞-普通名詞-一般			0
は	ワ	ハ	は	助詞-係助詞			
また	マタ	マタ	又	接続詞			0
、			、	補助記号-読点			
現行	ゲンコー	ゲンコウ	現行	名詞-普通名詞-一般			0
で	デ	デ	で	助詞-格助詞			
は	ワ	ハ	は	助詞-係助詞			
最	サイ	サイ	最	接頭辞			
先端	センタン	センタン	先端	名詞-普通名詞-一般			0
の	ノ	ノ	の	助詞-格助詞			
数値	スーチ	スウチ	数値	名詞-普通名詞-一般			1
予報	ヨホー	ヨホウ	予報	名詞-普通名詞-サ変可能			0
モデル	モデル	モデル	モデル-model	名詞-普通名詞-一般			0,1
で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	
ある	アル	アル	有る	動詞-非自立可能	五段-ラ行	連体形-一般	1
統合	トーゴー	トウゴウ	統合	名詞-普通名詞-サ変可能			0
予報	ヨホー	ヨホウ	予報	名詞-普通名詞-サ変可能			0
システム	システム	システム	システム-system	名詞-普通名詞-一般			1
(			（	補助記号-括弧開			
IFS	IFS	IFS	IFS	名詞-普通名詞-一般			0
)			）	補助記号-括弧閉			
に	ニ	ニ	に	助詞-格助詞			
比べ	クラベ	クラベル	比べる	動詞-一般	下一段-バ行	連用形-一般	0
て	テ	テ	て	助詞-接続助詞			
約	ヤク	ヤク	約	接頭辞			
5000	5000	5000	5000	名詞-数詞			0
倍	バイ	バイ	倍	名詞-普通名詞-助数詞可能			0,1
の	ノ	ノ	の	助詞-格助詞			
計算	ケーサン	ケイサン	計算	名詞-普通名詞-サ変可能			0
速度	ソクド	ソクド	速度	名詞-普通名詞-一般			1
を	オ	ヲ	を	助詞-格助詞			
誇る	ホコル	ホコル	誇る	動詞-一般	五段-ラ行	連体形-一般	2
ほか	ホカ	ホカ	他	名詞-普通名詞-副詞可能			0
、			、	補助記号-読点			
精度	セード	セイド	精度	名詞-普通名詞-一般			1
や	ヤ	ヤ	や	助詞-副助詞			
効率	コーリツ	コウリツ	効率	名詞-普通名詞-一般			0
性	セー	セイ	性	接尾辞-名詞的-一般			
、			、	補助記号-読点			
応用	オーヨー	オウヨウ	応用	名詞-普通名詞-サ変可能			0
性	セー	セイ	性	接尾辞-名詞的-一般			
に	ニ	ニ	に	助詞-格助詞			
も	モ	モ	も	助詞-係助詞			
優れ	スグレ	スグレル	優れる	動詞-一般	下一段-ラ行	連用形-一般	3
て	テ	テ	て	助詞-接続助詞			
おり	オリ	オル	居る	動詞-非自立可能	五段-ラ行	連用形-一般	1
、			、	補助記号-読点			
気温	キオン	キオン	気温	名詞-普通名詞-一般			0
や	ヤ	ヤ	や	助詞-副助詞			
風速	フーソク	フウソク	風速	名詞-普通名詞-一般			0
から	カラ	カラ	から	助詞-格助詞			
大気	タイキ	タイキ	大気	名詞-普通名詞-一般			1
汚染	オセン	オセン	汚染	名詞-普通名詞-サ変可能			0
、			、	補助記号-読点			
温室	オンシツ	オンシツ	温室	名詞-普通名詞-一般			0
効果	コーカ	コウカ	効果	名詞-普通名詞-一般			1
ガス	ガス	ガス	ガス-gas	名詞-普通名詞-一般			1
の	ノ	ノ	の	助詞-格助詞			
濃度	ノード	ノウド	濃度	名詞-普通名詞-一般			1
まで	マデ	マデ	まで	助詞-副助詞			
、			、	補助記号-読点			
大気	タイキ	タイキ	大気	名詞-普通名詞-一般			1
の	ノ	ノ	の	助詞-格助詞			
状態	ジョータイ	ジョウタイ	状態	名詞-普通名詞-一般			0
を	オ	ヲ	を	助詞-格助詞			
示す	シメス	シメス	示す	動詞-一般	五段-サ行	連体形-一般	2,0
さまざま	サマザマ	サマザマ	様々	形状詞-一般			2,3
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
変数	ヘンスー	ヘンスウ	変数	名詞-普通名詞-一般			3
を	オ	ヲ	を	助詞-格助詞			
予測	ヨソク	ヨソク	予測	名詞-普通名詞-サ変可能			0
でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	連用形-一般	2
ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	
。			。	補助記号-句点			
以下	イカ	イカ	以下	名詞-普通名詞-一般			1
は	ワ	ハ	は	助詞-係助詞			
、			、	補助記号-読点			
大気	タイキ	タイキ	大気	名詞-普通名詞-一般			1
汚染	オセン	オセン	汚染	名詞-普通名詞-サ変可能			0
の	ノ	ノ	の	助詞-格助詞			
指標	シヒョー	シヒョウ	指標	名詞-普通名詞-一般			0
と	ト	ト	と	助詞-格助詞			
なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行	連体形-一般	1
「			「	補助記号-括弧開			
大気	タイキ	タイキ	大気	名詞-普通名詞-一般			1
中	チュー	チュウ	中	接尾辞-名詞的-副詞可能			
の	ノ	ノ	の	助詞-格助詞			
全二	ゼンジ	ゼンジ	ゼンジ	名詞-固有名詞-人名-名			1
酸化	サンカ	サンカ	酸化	名詞-普通名詞-サ変可能			0
窒素	チッソ	チッソ	窒素	名詞-普通名詞-一般			1
量	リョー	リョウ	量	名詞-普通名詞-一般			1
」			」	補助記号-括弧閉			
を	オ	ヲ	を	助詞-格助詞			
Aurora	Aurora	Aurora	Aurora	名詞-普通名詞-一般			0
に	ニ	ニ	に	助詞-格助詞			
よる	ヨル	ヨル	因る	動詞-一般	五段-ラ行	連体形-一般	0
予測	ヨソク	ヨソク	予測	名詞-普通名詞-サ変可能			0
(			（	補助記号-括弧開			
上	ウエ	ウエ	上	名詞-普通名詞-副詞可能			0,2
)			）	補助記号-括弧閉			
と	ト	ト	と	助詞-格助詞			
欧州	オーシュー	オウシュウ	オウシュウ-外国	名詞-固有名詞-地名-一般			1
中期	チューキ	チュウキ	中期	名詞-普通名詞-副詞可能			1
予報	ヨホー	ヨホウ	予報	名詞-普通名詞-サ変可能			0
センター	センター	センター	センター-center	名詞-普通名詞-一般			1
(			（	補助記号-括弧開			
ECMWF	ECMWF	ECMWF	ECMWF	名詞-普通名詞-一般			0
)			）	補助記号-括弧閉			
が	ガ	ガ	が	助詞-格助詞			
運用	ウンヨー	ウンヨウ	運用	名詞-普通名詞-サ変可能			0
し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	0
て	テ	テ	て	助詞-接続助詞			
いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	0
コペルニクス	コペルニクス	コペルニクス	コペルニクス-Copernicus	名詞-固有名詞-人名-一般			4
大気	タイキ	タイキ	大気	名詞-普通名詞-一般			1
監視	カンシ	カンシ	監視	名詞-普通名詞-サ変可能			0
サービス	サービス	サービス	サービス-service	名詞-普通名詞-サ変可能			1
(			（	補助記号-括弧開			
CAMS	CAMS	CAMS	CAMS	名詞-普通名詞-一般			0
)			）	補助記号-括弧閉			
の	ノ	ノ	の	助詞-格助詞			
データ	データ	データ	データ-data	名詞-普通名詞-一般			1,0
(			（	補助記号-括弧開			
下	シタ	シタ	下	名詞-普通名詞-一般			0
)			）	補助記号-括弧閉			
と	ト	ト	と	助詞-格助詞			
を	オ	ヲ	を	助詞-格助詞			
比較	ヒカク	ヒカク	比較	名詞-普通名詞-サ変可能			0
し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	0
た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	
もの	モノ	モノ	物	名詞-普通名詞-サ変可能			2,0
。			。	補助記号-句点			
二	ニ	ニ	二	名詞-数詞			1
酸化	サンカ	サンカ	酸化	名詞-普通名詞-サ変可能			0
窒素	チッソ	チッソ	窒素	名詞-普通名詞-一般			1
は	ワ	ハ	は	助詞-係助詞			
東	ヒガシ	ヒガシ	東	名詞-普通名詞-一般			0,3
アジア	アジア	アジア	アジア-Asia	名詞-固有名詞-地名-一般			1
の	ノ	ノ	の	助詞-格助詞			
人口	ジンコー	ジンコウ	人口	名詞-普通名詞-一般			0
密集	ミッシュー	ミッシュウ	密集	名詞-普通名詞-サ変可能			0
地	チ	チ	地	名詞-普通名詞-一般			1
に	ニ	ニ	に	助詞-格助詞			
偏在	ヘンザイ	ヘンザイ	偏在	名詞-普通名詞-サ変可能			0
する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	0
傾向	ケーコー	ケイコウ	傾向	名詞-普通名詞-一般			0
が	ガ	ガ	が	助詞-格助詞			
あり	アリ	アル	有る	動詞-非自立可能	五段-ラ行	連用形-一般	1
ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	
が	ガ	ガ	が	助詞-接続助詞			
、			、	補助記号-読点			
Aurora	Aurora	Aurora	Aurora	名詞-普通名詞-一般			0
は	ワ	ハ	は	助詞-係助詞			
この	コノ	コノ	此の	連体詞			0
よう	ヨー	ヨウ	様	形状詞-助動詞語幹			1
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
汚染	オセン	オセン	汚染	名詞-普通名詞-サ変可能			0
物質	ブッシツ	ブッシツ	物質	名詞-普通名詞-一般			0
の	ノ	ノ	の	助詞-格助詞			
局地	キョクチ	キョクチ	局地	名詞-普通名詞-一般			1
的	テキ	テキ	的	接尾辞-形状詞的			
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
分布	ブンプ	ブンプ	分布	名詞-普通名詞-サ変可能			0,1
と	ト	ト	と	助詞-格助詞			
世界	セカイ	セカイ	世界	名詞-普通名詞-一般			1,2
的	テキ	テキ	的	接尾辞-形状詞的			
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
分布	ブンプ	ブンプ	分布	名詞-普通名詞-サ変可能			0,1
の	ノ	ノ	の	助詞-格助詞			
両方	リョーホー	リョウホウ	両方	名詞-普通名詞-一般			0,3
を	オ	ヲ	を	助詞-格助詞			
正確	セーカク	セイカク	正確	名詞-普通名詞-形状詞可能			0
に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	
捉える	トラエル	トラエル	捕らえる	動詞-一般	下一段-ア行	連体形-一般	3
こと	コト	コト	事	名詞-普通名詞-一般			2
が	ガ	ガ	が	助詞-格助詞			
でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	連用形-一般	2
まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	
た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	
。			。	補助記号-句点			
また	マタ	マタ	又	接続詞			0
、			、	補助記号-読点			
以下	イカ	イカ	以下	名詞-普通名詞-一般			1
は	ワ	ハ	は	助詞-係助詞			
CAMS	CAMS	CAMS	CAMS	名詞-普通名詞-一般			0
に	ニ	ニ	に	助詞-格助詞			
対する	タイスル	タイスル	対する	動詞-一般	サ行変格	連体形-一般	3
Aurora	Aurora	Aurora	Aurora	名詞-普通名詞-一般			0
の	ノ	ノ	の	助詞-格助詞			
二	ニ	ニ	二	名詞-数詞			1
乗	ジョー	ジョウ	乗	名詞-普通名詞-助数詞可能			1
平均	ヘーキン	ヘイキン	平均	名詞-普通名詞-サ変可能			0
平方	ヘーホー	ヘイホウ	平方	名詞-普通名詞-サ変可能			0
根	コン	コン	根	名詞-普通名詞-一般			1,2,0
誤差	ゴサ	ゴサ	誤差	名詞-普通名詞-一般			1
(			（	補助記号-括弧開			
RMSE	RMSE	RMSE	RMSE	名詞-普通名詞-一般			0
)			）	補助記号-括弧閉			
を	オ	ヲ	を	助詞-格助詞			
表し	アラワシ	アラワス	表わす	動詞-一般	五段-サ行	連用形-一般	3
た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	
もの	モノ	モノ	物	名詞-普通名詞-サ変可能			2,0
で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	
、			、	補助記号-読点			
負	フ	フ	負	名詞-普通名詞-一般			1
の	ノ	ノ	の	助詞-格助詞			
値	アタイ	アタイ	値	名詞-普通名詞-サ変可能			0
(			（	補助記号-括弧開			
青色	アオイロ	アオイロ	青色	名詞-普通名詞-一般			0
)			）	補助記号-括弧閉			
ほど	ホド	ホド	ほど	助詞-副助詞			
Aurora	Aurora	Aurora	Aurora	名詞-普通名詞-一般			0
が	ガ	ガ	が	助詞-格助詞			
優れ	スグレ	スグレル	優れる	動詞-一般	下一段-ラ行	連用形-一般	3
て	テ	テ	て	助詞-接続助詞			
いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	0
こと	コト	コト	事	名詞-普通名詞-一般			2
を	オ	ヲ	を	助詞-格助詞			
意味	イミ	イミ	意味	名詞-普通名詞-サ変可能			1
し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	0
て	テ	テ	て	助詞-接続助詞			
い	イ	イル	居る	動詞-非自立可能	上一段-ア行	連用形-一般	0
ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	
。			。	補助記号-句点			
一	イチ	イチ	一	名詞-数詞			2
酸化	サンカ	サンカ	酸化	名詞-普通名詞-サ変可能			0
炭素	タンソ	タンソ	炭素	名詞-普通名詞-一般			1
(			（	補助記号-括弧開			
CO	CO	CO	CO	名詞-普通名詞-一般			0
)			）	補助記号-括弧閉			
や	ヤ	ヤ	や	助詞-副助詞			
一	イチ	イチ	一	名詞-数詞			2
酸化	サンカ	サンカ	酸化	名詞-普通名詞-サ変可能			0
窒素	チッソ	チッソ	窒素	名詞-普通名詞-一般			1
(			（	補助記号-括弧開			
NO	NO	NO	NO	名詞-普通名詞-一般			0
)			）	補助記号-括弧閉			
など	ナド	ナド	など	助詞-副助詞			
さまざま	サマザマ	サマザマ	様々	形状詞-一般			2,3
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
指標	シヒョー	シヒョウ	指標	名詞-普通名詞-一般			0
に	ニ	ニ	に	助詞-格助詞			
おい	オイ	オク	於く	動詞-一般	五段-カ行	連用形-イ音便	1
て	テ	テ	て	助詞-接続助詞			
、			、	補助記号-読点			
Aurora	Aurora	Aurora	Aurora	名詞-普通名詞-一般			0
は	ワ	ハ	は	助詞-係助詞			
ターゲット	ターゲット	ターゲット	ターゲット-target	名詞-普通名詞-一般			1
の	ノ	ノ	の	助詞-格助詞			
74	74	74	74	名詞-数詞			0
％	パーセント	パーセント	パーセント-percent	名詞-普通名詞-助数詞可能			3
で	デ	デ	で	助詞-格助詞			
CAMS	CAMS	CAMS	CAMS	名詞-普通名詞-一般			0
と	ト	ト	と	助詞-格助詞			
同等	ドートー	ドウトウ	同等	形状詞-一般			0
以上	イジョー	イジョウ	以上	名詞-普通名詞-副詞可能			1
の	ノ	ノ	の	助詞-格助詞			
パフォーマンス	パフォーマンス	パフォーマンス	パフォーマンス-performance	名詞-普通名詞-一般			2
を	オ	ヲ	を	助詞-格助詞			
示し	シメシ	シメス	示す	動詞-一般	五段-サ行	連用形-一般	2,0
まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	
た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	
。			。	補助記号-句点			
Microsoft	Microsoft	Microsoft	Microsoft	名詞-普通名詞-一般			0
Research	Research	Research	Research	名詞-普通名詞-一般			0
AI	AI	AI	AI	名詞-普通名詞-一般			0
for	for	for	for	名詞-普通名詞-一般			0
Science	Science	Science	Science	名詞-普通名詞-一般			0
の	ノ	ノ	の	助詞-格助詞			
AI	AI	AI	AI	名詞-普通名詞-一般			0
研究	ケンキュー	ケンキュウ	研究	名詞-普通名詞-サ変可能			0
者	シャ	シャ	者	接尾辞-名詞的-一般			
で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	
ある	アル	アル	有る	動詞-非自立可能	五段-ラ行	連体形-一般	1
パリス	パリス	パリス	パリス-Paris	名詞-固有名詞-人名-一般			1
・			・	補助記号-一般			
ペルディカリス	ペルディカリス	ペルディカリス	ペルディカリス	名詞-固有名詞-人名-一般			0
氏	シ	シ	氏	接尾辞-名詞的-一般			
ら	ラ	ラ	等	接尾辞-名詞的-一般			
の	ノ	ノ	の	助詞-格助詞			
検証	ケンショー	ケンショウ	検証	名詞-普通名詞-サ変可能			0
に	ニ	ニ	に	助詞-格助詞			
よる	ヨル	ヨル	因る	動詞-一般	五段-ラ行	終止形-一般	0
と	ト	ト	と	助詞-接続助詞			
、			、	補助記号-読点			
Aurora	Aurora	Aurora	Aurora	名詞-普通名詞-一般			0
は	ワ	ハ	は	助詞-係助詞			
主要	シュヨー	シュヨウ	主要	形状詞-一般			0
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
大気	タイキ	タイキ	大気	名詞-普通名詞-一般			1
汚染	オセン	オセン	汚染	名詞-普通名詞-サ変可能			0
の	ノ	ノ	の	助詞-格助詞			
指標	シヒョー	シヒョウ	指標	名詞-普通名詞-一般			0
(			（	補助記号-括弧開			
一	イチ	イチ	一	名詞-数詞			2
酸化	サンカ	サンカ	酸化	名詞-普通名詞-サ変可能			0
炭素	タンソ	タンソ	炭素	名詞-普通名詞-一般			1
、			、	補助記号-読点			
酸化	サンカ	サンカ	酸化	名詞-普通名詞-サ変可能			0
窒素	チッソ	チッソ	窒素	名詞-普通名詞-一般			1
、			、	補助記号-読点			
二	ニ	ニ	二	名詞-数詞			1
酸化	サンカ	サンカ	酸化	名詞-普通名詞-サ変可能			0
窒素	チッソ	チッソ	窒素	名詞-普通名詞-一般			1
、			、	補助記号-読点			
二	ニ	ニ	二	名詞-数詞			1
酸化	サンカ	サンカ	酸化	名詞-普通名詞-サ変可能			0
硫黄	イオー	イオウ	硫黄	名詞-普通名詞-一般			0
、			、	補助記号-読点			
オゾン	オゾン	オゾン	オゾン-ozone	名詞-普通名詞-一般			1
、			、	補助記号-読点			
粒子	リューシ	リュウシ	粒子	名詞-普通名詞-一般			1
状	ジョー	ジョウ	状	接尾辞-名詞的-一般			
物質	ブッシツ	ブッシツ	物質	名詞-普通名詞-一般			0
)			）	補助記号-括弧閉			
の	ノ	ノ	の	助詞-格助詞			
5	5	5	5	名詞-数詞			0
日間	カカン	カカン	日間	名詞-普通名詞-助数詞可能			1
の	ノ	ノ	の	助詞-格助詞			
世界	セカイ	セカイ	世界	名詞-普通名詞-一般			1,2
的	テキ	テキ	的	接尾辞-形状詞的			
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
動き	ウゴキ	ウゴキ	動き	名詞-普通名詞-一般			3
を	オ	ヲ	を	助詞-格助詞			
1	1	1	1	名詞-数詞			0
分	フン	フン	分	名詞-普通名詞-助数詞可能			1
以内	イナイ	イナイ	以内	名詞-普通名詞-副詞可能			1
に	ニ	ニ	に	助詞-格助詞			
予測	ヨソク	ヨソク	予測	名詞-普通名詞-サ変可能			0
でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	連用形-一般	2
た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	
と	ト	ト	と	助詞-格助詞			
の	ノ	ノ	の	助詞-格助詞			
こと	コト	コト	事	名詞-普通名詞-一般			2
。			。	補助記号-句点			
しかも	シカモ	シカモ	然も	接続詞			2
、			、	補助記号-読点			
この	コノ	コノ	此の	連体詞			0
予測	ヨソク	ヨソク	予測	名詞-普通名詞-サ変可能			0
は	ワ	ハ	は	助詞-係助詞			
CAMS	CAMS	CAMS	CAMS	名詞-普通名詞-一般			0
に	ニ	ニ	に	助詞-格助詞			
比べ	クラベ	クラベル	比べる	動詞-一般	下一段-バ行	連用形-一般	0
て	テ	テ	て	助詞-接続助詞			
桁違い	ケタチガイ	ケタチガイ	桁違い	形状詞-一般			3
に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	
少ない	スクナイ	スクナイ	少ない	形容詞-一般	形容詞	連体形-一般	3
計算	ケーサン	ケイサン	計算	名詞-普通名詞-サ変可能			0
コスト	コスト	コスト	コスト-cost	名詞-普通名詞-一般			1
で	デ	デ	で	助詞-格助詞			
実現	ジツゲン	ジツゲン	実現	名詞-普通名詞-サ変可能			0
し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	0
まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	
た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	
。			。	補助記号-句点			
ECMWF	ECMWF	ECMWF	ECMWF	名詞-普通名詞-一般			0
の	ノ	ノ	の	助詞-格助詞			
機械	キカイ	キカイ	機械	名詞-普通名詞-一般			2
学習	ガクシュー	ガクシュウ	学習	名詞-普通名詞-サ変可能			0
研究	ケンキュー	ケンキュウ	研究	名詞-普通名詞-サ変可能			0
者	シャ	シャ	者	接尾辞-名詞的-一般			
で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	
ある	アル	アル	有る	動詞-非自立可能	五段-ラ行	連体形-一般	1
マシュー	マシュー	マシュー	マシュー-Matthew	名詞-固有名詞-人名-一般			1
・			・	補助記号-一般			
チャントリー	チャントリー	チャントリー	チャントリー	名詞-固有名詞-人名-一般			0
氏	シ	シ	氏	接尾辞-名詞的-一般			
は	ワ	ハ	は	助詞-係助詞			
、			、	補助記号-読点			
Microsoft	Microsoft	Microsoft	Microsoft	名詞-普通名詞-一般			0
の	ノ	ノ	の	助詞-格助詞			
研究	ケンキュー	ケンキュウ	研究	名詞-普通名詞-サ変可能			0
結果	ケッカ	ケッカ	結果	名詞-普通名詞-副詞可能			0,1
に	ニ	ニ	に	助詞-格助詞			
つい	ツイ	ツク	つく	動詞-一般	五段-カ行	連用形-イ音便	1,2
て	テ	テ	て	助詞-接続助詞			
「			「	補助記号-括弧開			
この	コノ	コノ	此の	連体詞			0
分野	ブンヤ	ブンヤ	分野	名詞-普通名詞-一般			1
の	ノ	ノ	の	助詞-格助詞			
研究	ケンキュー	ケンキュウ	研究	名詞-普通名詞-サ変可能			0
者	シャ	シャ	者	接尾辞-名詞的-一般			
は	ワ	ハ	は	助詞-係助詞			
これ	コレ	コレ	此れ	代名詞			0
まで	マデ	マデ	まで	助詞-副助詞			
、			、	補助記号-読点			
従来	ジューライ	ジュウライ	従来	名詞-普通名詞-副詞可能			1
の	ノ	ノ	の	助詞-格助詞			
数学	スーガク	スウガク	数学	名詞-普通名詞-一般			0
モデル	モデル	モデル	モデル-model	名詞-普通名詞-一般			0,1
と	ト	ト	と	助詞-格助詞			
機械	キカイ	キカイ	機械	名詞-普通名詞-一般			2
学習	ガクシュー	ガクシュウ	学習	名詞-普通名詞-サ変可能			0
に	ニ	ニ	に	助詞-格助詞			
頼っ	タヨッ	タヨル	頼る	動詞-一般	五段-ラ行	連用形-促音便	2
て	テ	テ	て	助詞-接続助詞			
き	キ	クル	来る	動詞-非自立可能	カ行変格	連用形-一般	1
まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	
た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	
。			。	補助記号-句点			
一方	イッポー	イッポウ	一方	接続詞			3
、			、	補助記号-読点			
Aurora	Aurora	Aurora	Aurora	名詞-普通名詞-一般			0
は	ワ	ハ	は	助詞-係助詞			
天気	テンキ	テンキ	天気	名詞-普通名詞-一般			1
予報	ヨホー	ヨホウ	予報	名詞-普通名詞-サ変可能			0
より	ヨリ	ヨリ	より	助詞-格助詞			
はるか	ハルカ	ハルカ	遥か	形状詞-一般			1
に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	
複雑	フクザツ	フクザツ	複雑	名詞-普通名詞-形状詞可能			0
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
タスク	タスク	タスク	タスク-task	名詞-普通名詞-一般			1
で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	
ある	アル	アル	有る	動詞-非自立可能	五段-ラ行	連体形-一般	1
世界	セカイ	セカイ	世界	名詞-普通名詞-一般			1,2
的	テキ	テキ	的	接尾辞-形状詞的			
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
大気	タイキ	タイキ	大気	名詞-普通名詞-一般			1
汚染	オセン	オセン	汚染	名詞-普通名詞-サ変可能			0
の	ノ	ノ	の	助詞-格助詞			
予測	ヨソク	ヨソク	予測	名詞-普通名詞-サ変可能			0
も	モ	モ	も	助詞-係助詞			
生成	セーセー	セイセイ	生成	名詞-普通名詞-サ変可能			0
できる	デキル	デキル	出来る	動詞-非自立可能	上一段-カ行	連体形-一般	2
最初	サイショ	サイショ	最初	名詞-普通名詞-副詞可能			0
の	ノ	ノ	の	助詞-格助詞			
AI	AI	AI	AI	名詞-普通名詞-一般			0
モデル	モデル	モデル	モデル-model	名詞-普通名詞-一般			0,1
です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	
。			。	補助記号-句点			
AI	AI	AI	AI	名詞-普通名詞-一般			0
モデル	モデル	モデル	モデル-model	名詞-普通名詞-一般			0,1
の	ノ	ノ	の	助詞-格助詞			
利点	リテン	リテン	利点	名詞-普通名詞-一般			0
は	ワ	ハ	は	助詞-係助詞			
、			、	補助記号-読点			
従来	ジューライ	ジュウライ	従来	名詞-普通名詞-副詞可能			1
の	ノ	ノ	の	助詞-格助詞			
モデル	モデル	モデル	モデル-model	名詞-普通名詞-一般			0,1
より	ヨリ	ヨリ	より	助詞-格助詞			
予測	ヨソク	ヨソク	予測	名詞-普通名詞-サ変可能			0
に	ニ	ニ	に	助詞-格助詞			
必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			0
な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	
計算	ケーサン	ケイサン	計算	名詞-普通名詞-サ変可能			0
量	リョー	リョウ	量	名詞-普通名詞-一般			1
が	ガ	ガ	が	助詞-格助詞			
少ない	スクナイ	スクナイ	少ない	形容詞-一般	形容詞	連体形-一般	3
こと	コト	コト	事	名詞-普通名詞-一般			2
です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	
」			」	補助記号-括弧閉			
と	ト	ト	と	助詞-格助詞			
話し	ハナシ	ハナス	話す	動詞-一般	五段-サ行	連用形-一般	2
まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	
た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	
。			。	補助記号-句点			
Microsoft	Microsoft	Microsoft	Microsoft	名詞-普通名詞-一般			0
は	ワ	ハ	は	助詞-係助詞			
、			、	補助記号-読点			
